title,price,dealer_name,lat,long
2019 Chevrolet Corvette Stingray,$56017,STG Auto Group of Montclair,34.06627297959184,-117.68946071428572
2015 Chrysler 300 Limited,$19999,BabaCars,37.96124224489796,-121.27313918367346
2018 RAM 1500 Express,$34997,Humes Chrysler Jeep Dodge RAM,41.952535185622864,-79.99241216053869
2016 BMW 320 320i xDrive,$14999,Empire Motors,41.4191979,-81.71423694925943
2019 Ford Explorer XLT,$30500,Elder Ford,42.541115142857144,-83.10755140816327
2018 Lincoln MKC Premiere,$25000,Jack Demmer Lincoln,42.306885449999996,-83.2402816475684
2016 Toyota Highlander XLE,$30977,Heritage Hyundai Towson,39.4065085,-76.6057756
2019 Jeep Grand Cherokee Limited,$34750,Heritage Chrysler Jeep Dodge RAM Parkville,39.3906003,-76.52778898537787
2018 Honda Accord EX-L 2.0T,$29931,Mike Piazza Honda,40.17537285768793,-74.88655784248391
2014 Lexus GX 460 Base,$31995,Mercedes-Benz of Tysons Corner,38.928703999999996,-77.2432584642361
2018 Mercedes-Benz GLC 300 Base 4MATIC,$38990,Lexus of Brooklyn,40.636591749999994,-74.01991467264568
2016 Toyota 4Runner Limited,$37040,DARCARS Lexus of Greenwich,41.0219299,-73.6268212
2019 Toyota Corolla LE,$20995,Tri County Pre Owned Superstore,39.95588510204082,-82.77052213265306
2014 Toyota Sequoia Limited,$30994,Drive Direct,40.05829025,-82.95655900767797
2018 Land Rover Range Rover Velar P250 SE R-Dynamic,$42950,26 Motors Long Island,40.70805365,-73.68835683202805
2019 Nissan Rogue SL,$31790,Buckeye Nissan,40.031294866020446,-83.12553764960207
2018 Hyundai Elantra SEL,$16550,Atlantic Hyundai,40.7168056,-73.3194438
2015 Honda Accord EX-L,$18995,Toy Store Auto Sales,42.77771253285896,-71.22637713493914
2013 BMW X5 xDrive35i,$23995,Indy Wholesale Direct,39.928545150000005,-86.23978134906244
2019 Jeep Grand Cherokee Limited,$36566,Southern Dodge Chrysler Jeep Ram Fiat Norfolk,36.8843472,-76.2167063
2018 Nissan Rogue SV,$20400,Paradise Motorsports,38.05649965,-84.46070502074791
2018 Lexus ES 350 Base,$29500,Team Toyota,41.4996076,-87.4710573
2016 Acura MDX 3.5L,$27986,Fields Volvo Cars of Northfield,42.1115819,-87.7761777
2018 Ford Escape SEL,$22950,Hugasian Motors,42.698042,-87.894945
2008 Acura MDX Tech/Entertainment Pkg,$7995,Your Choice Autos Waukegan,42.347405,-87.898485
2018 Mercedes-Benz C-Class C 300 4MATIC,$32415,Autohaus on Edens,42.1221491,-87.7826432
2013 Toyota Land Cruiser V8,$54975,Lux Cars Chicago,42.13895923678212,-87.95648698951632
2020 Land Rover Defender 110 SE,$71983,Arlington Heights Buick GMC,42.139033,-87.99563136734695
2019 Acura TLX V6 Technology & A-Spec,$31590,Joe Rizza Acura,41.60199765245153,-87.81804635469446
2016 BMW X1 xDrive 28i,$25444,Hyundai of Palatine,42.15362149350649,-88.04826136363636
2017 Volvo XC90 T6 Momentum,$31495,Lexus of Arlington,42.13517876311533,-88.08103377478619
2013 Ford Explorer Limited,$15994,Coda Motors,41.743859774916096,-87.93744877491609
2018 Jeep Grand Cherokee Summit,$37616,Bill Kay Chevrolet,41.80261601170377,-88.06305415836455
2016 Ford F-150 XLT,$36990,Lynch Chevrolet Buick GMC,42.707597050000004,-88.23929892643649
2014 BMW X5 xDrive35i,$29495,Conway Imports,41.99939212659542,-88.17049067827047
2015 Cadillac Escalade Premium,$41970,Westgate Chrysler Jeep Dodge RAM,35.900738282862726,-78.76298494831408
2017 Toyota Camry SE,$20744,Anchor Auto Outlet,35.76523865,-78.74417660288626
2015 Toyota 4Runner Limited,$37800,O'Brien Nissan of Bloomington,40.4635894,-88.9580536
2020 Tesla Model Y Performance,$71396,Grayson BMW,35.90115246887843,-84.13873733464905
2017 Jeep Wrangler Unlimited Sport,$45677,Miracle Chrysler Dodge Jeep,36.370546348912846,-86.4836511227905
2018 Volvo S90 T5 Momentum,$33997,North Point Volvo Cars,34.040862,-84.32113124747025
2019 Tesla Model 3 Standard Range Plus,$44994,Mike Rezi Nissan Atlanta,33.9078409,-84.2843701
2018 INFINITI QX80 Base,$45900,Drive A Dream,33.9586902,-84.5261503
2016 Mercedes-Benz S-Class S 550,$41999,AX Auto Inc.,33.755810545454544,-84.47891890909091
2016 Chevrolet Tahoe LT,$39985,Rudy Luther Toyota,44.9692578,-93.3099854
2018 GMC Yukon SLT,$59487,"Matt Saxe Chevrolet Buick, Inc",44.6202871,-93.7508982
2018 GMC Yukon Denali,$56990,Carl Cannon Chevrolet Buick GMC Cadillac,33.79475985,-87.24496291359162
2015 Buick Regal Turbo Premium I,$17041,Mills GM,46.35605955270413,-94.2437791463245
2019 Toyota Camry LE,$19977,Prince of Albany,31.622455,-84.20441003134405
2014 Ford Explorer XLT,$16588,Carfox Auto Sales,28.028976,-82.447031
2001 Cadillac DeVille DHS,$6900,Century Motors Of South Florida,26.2712536,-80.1148253
2019 Kia Optima LX,$21134,Miami Lakes Automall - Chevrolet Kia Dodge Chrysler Jeep Ram Mitsubishi,25.895613,-80.2919301
2020 Toyota Supra 3.0 Premium Launch Edition,$59995,Auto Park Dallas,32.95782412121213,-96.8444346969697
2015 BMW 528 i,$24336,Toyota of Dallas,32.90794125,-96.88946251224019
2018 Kia Sorento LX,$23889,EchoPark Automotive Dallas,32.675492,-97.01603
2019 Ford F-150 XLT,$37000,AutoSavvy Fort Worth,32.836924,-97.311305
2006 Lexus GX 470 ,$14995,Unique Auto Group,29.729703,-95.524995
2018 Jeep Grand Cherokee Limited,$33789,EchoPark Automotive Thornton,39.885042,-104.958125
2017 Toyota Highlander Limited,$31191,North Park Toyota of San Antonio,29.315701,-98.61246315008765
2019 Honda Pilot Elite,$32495,Autolocity Motors,41.20279971755378,-111.97917108603022
2020 Toyota Tacoma TRD Off Road,$37000,Prestman Auto,40.70876535,-111.88781366937964
2020 Ford F-150 XLT,$36000,AutoSavvy Gilbert,33.36789075,-111.8410562448864
2019 Porsche Macan Base,$60000,Certified Benz & Beemer,33.46583,-111.9217886
2018 INFINITI Q50 3.0t LUXE,$34740,Bell Road Mitsubishi,33.6395641,-112.04166891051746
2017 Porsche Macan S,$58700,Porsche Chandler,33.2911607,-111.79066797093583
2020 Ford F-150 XLT,$47990,AutoNation USA Phoenix,33.6400891,-112.0936343
2019 Jeep Grand Cherokee Altitude,$30973,Bill Luke Tempe,33.345967599999994,-111.96899750417242
2018 Toyota Tacoma SR5,$34513,AutoNation Nissan Tempe,33.346519349999994,-111.96770571297297
2021 Land Rover Defender 110 X,$110000,Mercedes-Benz of Chandler,33.325221850000005,-111.97004529764567
2018 Toyota Camry LE,$23416,Larry H. Miller Volkswagen Avondale,33.4596112,-112.28165776007805
2018 Toyota 4Runner Limited,$47134,Marysville Toyota,48.1428709,-122.1838547
2017 GMC Sierra 3500 SLT,$63889,Sunrise Auto Sales,45.4458551,-122.6429291
2014 Land Rover Range Rover Sport Supercharged,$41982,Keyes Audi,34.1635058,-118.4487151
2018 Audi S6 4.0T Premium Plus,$57993,Audi Beverly Hills,34.066942294117645,-118.38501764705882
2018 Mazda CX-5 Touring,$27413,Towne Auto Group Southwestern Blvd,42.7867663,-78.7613424
2017 Volvo XC90 T6 Inscription,$37949,CarShop - Robinson Township,40.4495054,-80.1660146871535
2006 BMW M5 ,$20990,J-Rus Inc.,42.677648761061945,-82.96816505309735
2018 GMC Yukon XL Denali,$60465,Shelton Buick GMC,42.6427634,-83.1320587
2015 Lexus RX 350 Base,$23500,Audi Albany,42.74042035,-73.76118921417353
2012 Porsche 911 991 Carrera S,$83995,Jaguar Land Rover West Chester,39.96585155,-75.52491840080995
2019 BMW M550 i xDrive,$59899,BMW of Ramsey,41.06447448930883,-74.12851309447659
2011 Toyota Highlander Limited,$14495,High Rated Auto Company,39.45923087777778,-76.257852
2015 BMW M3 Base,$42895,Auto Gallery,40.88001376232056,-74.07921367114965
2017 Chevrolet Tahoe Premier,$51999,JBA Chevrolet Mitsubishi,39.16942025,-76.62109275
2018 Audi S5 3.0T Prestige,$51000,Koons of Tysons Chevrolet Buick GMC,38.91931235,-77.2337504282871
2011 Mercedes-Benz G-Class G 55 AMG 4MATIC,$75000,Jaguar Land Rover Manhattan,40.768937,-73.992523
2017 Cadillac Escalade ESV Platinum,$57444,Auto Buying Service,38.87139250929483,-77.2369953408023
2019 BMW X5 xDrive40i,$57499,BMW of Fairfax,38.87357304651162,-77.23659755813954
2019 BMW X5 xDrive40i,$61900,Kelly BMW,40.057534520000004,-82.90735324
2020 Toyota Corolla LE,$21997,Jim McKay Chevrolet,38.85925710336457,-77.30346587784294
2018 Lexus ES 350 Base,$29966,Merlex Auto Group,38.8764803,-77.1087201
2013 Hyundai Genesis Coupe 2.0T Premium,$14500,Drive Direct,40.05829025,-82.95655900767797
2019 Acura TLX V6,$30535,Plaza Auto Mall,40.6177464,-73.9455131316282
2018 BMW X2 sDrive28i,$31994,BMW of Alexandria,38.80802355,-77.12884097765054
2018 BMW X5 M Base,$48450,Jamaica 26 Motors,40.7133325,-73.7647743
2019 BMW 530 i xDrive,$24750,26 Motors Long Island,40.70805365,-73.68835683202805
2015 BMW X5 xDrive35i,$22895,Certified Luxury Motors of Valley Stream,40.668702,-73.7140318
2017 Chevrolet Corvette Grand Sport,$56888,Volkswagen of West Islip,40.7180884,-73.30897751594145
2019 Audi Q3 2.0T S line Premium,$35998,Grieco Honda,41.832428,-71.547768
2017 BMW X3 xDrive28i,$33957,Lexus of Watertown,42.36441495,-71.16785380179593
2020 Toyota 4Runner Limited,$51950,Kerry Toyota,39.003885653061225,-84.6548486122449
2020 Cadillac CT6-V 4.2L Blackwing Twin Turbo,$94246,Lockhart Cadillac Inc. - North,39.9714951632653,-86.00470451020408
2014 GMC Acadia Denali,$21691,Lockhart Cadillac Inc. - North,39.9714951632653,-86.00470451020408
2018 GMC Yukon SLT,$56674,Phillips Chevrolet of Lansing,41.57315783751026,-87.55894604437768
2016 Volvo XC60 T5 Premier,$21986,Fields Volvo Cars of Northfield,42.1115819,-87.7761777
2016 BMW X5 eDrive xDrive40e,$30200,M & I Motors,42.20375156,-87.83541559999999
2017 Nissan Rogue SL,$25896,Golf Mill Ford,42.0511832,-87.8338785521014
2008 INFINITI M35x Base,$11900,Champion Motorsports,41.66140822741286,-87.75253732625437
2019 INFINITI QX60 Luxe,$27999,Unlimited Motors LLC,41.74139837268898,-87.79933301620387
2020 Subaru Outback Touring XT,$37900,Napleton Off Lease,42.14231660649954,-88.00458957133496
2015 Mercedes-Benz C-Class C 300,$19995,Volkswagen of Orland Park,41.6016182,-87.8428351
2016 Land Rover Discovery Sport HSE,$28145,INFINITI of Orland Park A Zeigler Auto Group Company,41.601799065949066,-87.83165638227985
2018 Volkswagen Tiguan 2.0T SEL Premium,$30900,Napleton Off Lease,42.14231660649954,-88.00458957133496
2018 GMC Yukon SLE,$48200,Advantage Acura of Naperville,41.764826049999996,-88.19180821992713
2016 Chevrolet Tahoe LT,$41841,Hendrick Southpoint Auto Mall,35.8997111,-78.944612
2015 Jeep Grand Cherokee Limited,$22999,Max Madsen's Aurora Mitsubishi,41.74983482947228,-88.21784274757718
2020 Ford Expedition XLT,$54999,Capital Ford Of Charlotte,35.261321949999996,-80.77666715642692
2017 RAM 2500 Laramie,$54472,Hyundai of Columbia,35.64576761312856,-87.01278868983016
2019 Ford Mustang GT,$38950,Bommarito Ford,38.78165751022669,-90.3715381573145
2015 Toyota RAV4 Limited,$23571,Bommarito Toyota,38.779520722406964,-90.35780392891381
2019 BMW X4 M40i,$56995,United BMW,34.06715375,-84.31776349776027
2020 Acura MDX 3.5L w/Technology Package,$48591,Nalley Acura,33.9506836,-84.5206051
2015 Mercedes-Benz SL-Class SL 400,$37999,AX Auto Inc.,33.755810545454544,-84.47891890909091
2018 Jeep Grand Cherokee High Altitude,$38989,Kingdom Kia,37.9704347,-91.76027382485901
2018 BMW 540 i,$43995,BMW of Tuscaloosa,33.1703289676259,-87.49141723021583
2020 RAM 1500 Classic SLT,$26800,Auto Boutique,30.32296695192308,-81.53856213461539
2017 Chevrolet Tahoe LT,$37983,Coggin Toyota at the Avenues,30.1636484,-81.5380573
2021 Honda Pilot Special Edition,$44999,Superior Honda of Omaha,41.21886745,-96.13757556097848
2013 Chevrolet Camaro 2SS,$22800,Redline Auto Plaza,39.1411489,-96.658726
2019 Ford Expedition XLT,$55001,Mullinax Ford of Central Florida,28.6743359,-81.4822031
2018 Dodge Challenger SXT,$27999,Off Lease Only Orlando,28.451285872310788,-81.27531080544969
2009 Nissan Sentra 2.0 S FE+,$8484,Kirkpatrick Auto Sales,35.991455957894736,-95.88642597894737
2019 INFINITI QX80 Luxe,$57999,Matthews-Currie Ford,27.1187365,-82.4514827
2015 BMW 528 i,$15897,Hopper Motorplex,33.20568181609209,-96.63795381495724
2018 Audi S4 3.0T Premium Plus,$47998,Crest Auto Group,33.0897688,-96.832652
2015 Lexus ES 300h Base,$22500,David McDavid's Plano Lincoln,33.010220132530115,-96.75649312048192
2016 Mercedes-Benz E-Class E 350,$22950,European Motors,33.0277333,-96.8082109
2020 Chrysler Pacifica Hybrid Limited,$42700,Dallas Chrysler Dodge Jeep RAM,32.9140755,-96.7391971
2020 Honda Pilot EX-L,$38997,Liberty Mitsubishi,44.07690525,-103.19102334558156
2018 BMW 530e iPerformance,$36579,EchoPark Automotive Houston Southwest Freeway,29.672606199999997,-95.54983764932373
2015 Ford F-150 Lariat,$30499,Texas Direct Auto,29.64613459090909,-95.57306290909091
2018 Ford Escape SE,$23602,Loveland Ford Lincoln,40.4059148,-105.0399289
2018 INFINITI Q50 3.0t LUXE,$31763,Chapman Value Center Scottsdale,33.46577516513404,-111.92835687439899
2020 Toyota RAV4 LE,$29598,AutoNation Toyota Tempe,33.34433405,-111.97084524007195
2008 Honda Accord LX,$6995,Prescott Honda,34.59724383925323,-112.46351567907844
2018 Lexus GX 460 Base,$47880,Definitive Motors,47.61231314141414,-122.18569017171717
2016 Land Rover Range Rover 5.0L Supercharged Autobiography,$66980,AutoNation Toyota Irvine,33.640575049999995,-117.73536155985599
2018 Alfa Romeo Giulia Ti,$30722,STG Auto Group - Garden Grove,33.762962851405625,-117.91999963253012
2018 BMW M3 Base,$81885,Century West BMW,34.1470419117647,-118.36394273529412
2018 Mazda CX-5 Sport,$20949,Karplus Warehouse Inc.,34.2732603,-118.4297149
2020 Mercedes-Benz GLE 450 AWD 4MATIC,$72991,Mercedes-Benz of San Jose,37.3237817,-121.8083133
2019 BMW 540 i xDrive,$51167,BMW of Rochester,43.1126594,-77.6234451
2016 Ford Focus SE,$13869,North Coast Auto Mall of Bedford,41.39931105263158,-81.54470015789474
2020 Jeep Grand Cherokee Altitude,$37500,Suburban Chrysler Dodge Jeep RAM of Garden City,42.3259117,-83.36416259947467
2017 Chevrolet Cruze LT,$18272,J. L. Freed Honda,40.25436347985438,-75.24774433658426
2019 Mazda CX-5 Signature,$33000,Heritage Mazda Towson,39.425764900000004,-76.62004273028896
2017 Chevrolet Tahoe Premier,$47926,Ourisman Chevrolet Baltimore - Curbside pickup and home delivery available,39.3115314,-76.7373268
2015 Lexus GX 460 Base,$32900,Rolls Auto Sales,40.03029133333333,-75.0550492
2016 Acura MDX 3.5L w/Technology Package,$25735,East Coast Auto Group of Linden,40.641072,-74.260849
2020 Nissan Rogue Sport S,$22405,Where Luxury Meets,40.652739,-74.21581
2011 Honda Odyssey Touring,$20950,Kensington Auto Sales Inc,39.02703855,-77.07048070040469
2021 Lexus RX 350 Base,$48969,Lexus of Manhattan,40.764928125000004,-73.9954485
2020 Jeep Wrangler Unlimited Rubicon,$53000,Koons Tysons Toyota,38.9325866,-77.2433677
2013 Nissan Maxima S,$2500,Midwest Auto & Truck,40.301567,-83.067376
2018 Subaru Crosstrek 2.0i Premium,$25999,CarShop Mt. Holly,40.0077575,-74.7975879
2017 Lexus IS 300 Base,$19444,Auto Buying Service,38.87139250929483,-77.2369953408023
2014 Audi RS 7 4.0T Prestige,$61444,Auto Buying Service,38.87139250929483,-77.2369953408023
2017 Hyundai Elantra Limited,$18750,"Fairfax Motors, Inc.",38.84353032749354,-77.28861722590275
2010 Volkswagen GTI 2-Door,$12995,Drive Direct,40.05829025,-82.95655900767797
2017 Cadillac Escalade ESV Platinum,$59999,Country Chevrolet,38.72767424900879,-77.79051385512821
2016 Mercedes-Benz S-Class S 550 4MATIC,$44995,Baron Auto Emporium,40.7913135,-73.65297321154219
2019 Ford F-150 Platinum,$54700,DCH Ford of Eatontown,40.291167,-74.05053
2018 Volvo S60 T5 Dynamic,$27490,Stream Auto Outlet,40.66767525,-73.70919295763647
2017 Toyota Corolla EDITION NATL,$14695,Lease Return Center,38.553712,-77.332674
2017 Toyota Corolla EDITION,$18110,Unique Auto Import,38.562132,-77.32902418750001
2008 Toyota Sequoia Limited,$18157,Angola Chrysler Dodge Jeep Ram,41.628721,-84.9991316
2015 Honda Accord EX-L,$16988,Ira Toyota of Manchester,42.95239375,-71.4385646000504
2018 Audi SQ5 3.0T Premium Plus,$48787,Bernardi Volvo Cars Natick,42.299096950000006,-71.36154157543348
2019 BMW X5 xDrive40i,$61995,Audi Natick,42.301943800000004,-71.34653611622232
2018 Audi SQ5 3.0T Premium Plus,$52995,Wellesley Volkswagen,42.3003001,-71.2916002
2019 MINI Countryman Cooper S ALL4,$31500,Automax Preowned Attleboro,41.905653650000005,-71.36503552038478
2018 BMW X2 xDrive28i,$33998,BMW Certified Pre-Owned Medford,42.4133169,-71.10783563733952
2018 Mitsubishi Outlander PHEV GT,$29990,North End Motors,42.182278,-71.1142096
2008 BMW 528 xi,$8888,Indy Luxury Motorsports,39.956812,-86.03835444897959
2019 Jeep Grand Cherokee Limited,$36676,Southern Chrysler Dodge Jeep Ram Greenbrier,36.79848295,-76.23075709639153
2017 GMC Yukon SLT,$38877,Bosak Chrysler Jeep Dodge RAM,41.4702267,-87.3734296
2019 Acura MDX 3.5L w/Technology Package,$40500,McGrath Acura of Chicago,41.905068549999996,-87.65892337481178
2019 Acura MDX 3.5L w/Technology Package,$38807,North City Honda,42.00214435,-87.6903774
2018 Genesis G80 3.3T Sport,$37649,Gregory Hyundai,42.16080210387052,-87.80777023713071
2018 Hyundai Sonata SE,$19934,Muller Honda of Gurnee,42.3705699,-87.8886123
2013 Acura RDX Base,$13999,Premier Auto,42.1368164,-88.0185691
2019 Audi S4 3.0T Premium Plus,$48495,Audi Westmont,41.80976351428571,-87.98376145714286
2014 BMW X5 xDrive35i,$28995,Conway Imports,41.99939212659542,-88.17049067827047
2017 Nissan Rogue SV,$21563,Elgin Hyundai,42.036823,-88.264035
2019 Volkswagen Atlas 3.6L V6 SEL,$43995,Valley Honda,41.75199561737755,-88.21097023284219
2013 Jeep Wrangler Unlimited Sahara,$29999,Gastonia Chrysler Dodge Jeep Ram,35.261274037735845,-81.13616030188679
2021 Jeep Grand Cherokee Trailhawk,$52726,North Knoxville Chrysler Dodge Jeep Ram,36.023879706338704,-83.99985082669323
2018 Land Rover Range Rover Supercharged,$96981,Global Motorsports Inc,35.967376279062094,-86.81594033230134
2020 Ford F-250 Platinum,$83928,Shottenkirk Ford,34.44832265652304,-84.44768378733394
2017 RAM 2500 Laramie,$58440,Hyundai of Columbia,35.64576761312856,-87.01278868983016
2018 Volvo S90 T5 Momentum,$32498,Dyer & Dyer Volvo Cars,33.9105437,-84.2895035
2021 Subaru Outback Limited,$29998,Import Auto Sales,44.9738043,-93.3631553
2018 BMW X1 xDrive28i,$30390,BMW of Minnetonka,44.971436343797144,-93.47865389844314
2015 GMC Sierra 1500 SLT,$34899,Bedrock Motors,45.205516,-93.55437051447416
2021 Honda Odyssey Touring,$45875,Honda of Tiffany Springs,39.26196485,-94.66309499367786
2010 INFINITI G37 Journey,$13400,Mullinax Ford of Central Florida,28.6743359,-81.4822031
2015 Honda Civic LX,$13998,HGreg.com Orlando,28.4502751,-81.3366304
2018 Tesla Model S P100D,$86250,Napleton's Palm Beach Acura,26.708008292682926,-80.15406407317073
2015 Acura RDX Technology Package,$20499,Bonham Chrysler Jeep Dodge Ram,33.5714441622508,-96.19830981749385
2018 Ford Edge Titanium,$31458,Ford Family Automotive,33.2532798,-95.91187858142808
2019 Toyota Highlander Limited,$42400,Hampton Toyota,30.161310886571783,-92.0847549142309
2018 Nissan Murano SL,$28995,Weston Nissan Volvo Cars,26.074411512377612,-80.36254056280944
2019 Kia Optima LX,$18833,Miami Car Credit,25.9523744,-80.20627214683398
2020 Ford Ranger XLT,$30965,Metro Ford,25.8576881,-80.2101423
2017 Mercedes-Benz GLS 450 Base 4MATIC,$52000,Brickell Luxury Motors,25.7657087,-80.2035886
2019 Honda Civic LX,$17499,Legend Autohaus,32.893927500000004,-96.91031243388883
2021 Toyota Tacoma SR,$34790,Freeman Toyota,32.812564459958,-97.2075736579687
2020 Chevrolet Traverse LS,$30000,AutoSavvy Fort Worth,32.836924,-97.311305
2017 Acura MDX 3.5L w/Technology Package,$24200,AutoSavvy Houston,29.9287644,-95.6391205
2015 BMW 528 i xDrive,$22500,Gebhardt BMW,40.02913451020408,-105.24267975510203
2017 Jeep Grand Cherokee Laredo,$25975,Bill Luke Santan,33.28824335,-111.76320468091359
2016 Honda Accord LX,$20700,Showcase Honda,33.508390500000004,-112.05279568092652
2020 Toyota Tacoma TRD Off Road,$42495,Larry H. Miller Toyota Peoria,33.63676205,-112.24288691297463
2016 Land Rover Discovery Sport HSE,$22988,Carter Acura,47.8278417,-122.3092665
2013 Toyota 4Runner Limited,$31952,AutoNation Toyota Cerritos,33.86272491566265,-118.09952732931727
2016 Lexus GS F Base,$47995,Future Auto Sales,34.1371842,-118.2550408
2018 Audi A4 2.0T Tech ultra Premium,$30993,Audi Beverly Hills,34.066942294117645,-118.38501764705882
2017 Honda Accord EX-L,$22234,DCH Gardena Honda,33.889133,-118.30969647391548
2019 RAM 1500 Laramie,$49000,Hoblit Chrysler Dodge Jeep RAM,38.67760854732164,-121.7775298426384
2007 Mercedes-Benz S-Class S 550,$21999,Mercedes-Benz of Walnut Creek,37.9111159,-122.06347891673693
2012 Hyundai Veloster w/Red Int,$5999,Empire Motors,41.4191979,-81.71423694925943
2018 Ford Edge Titanium,$30904,Pat Milliken Ford,42.3662761,-83.27452399076908
2015 Acura TLX Tech,$19995,PAAUTOSALES.COM,40.100903,-75.00651500000001
2018 Nissan Maxima 3.5 S,$21695,Riverside Nissan,40.88953280396392,-74.0385679827027
2017 Alfa Romeo Giulia Quadrifoglio,$56350,Vantage Auto Wholesale,40.840188415644214,-74.0714311806499
2017 Hyundai Elantra SE,$13688,Fitzgerald Hyundai,39.0586561,-77.1213411
2018 Lexus LC 500 Base,$70488,Fitzgerald Subaru,39.0586561,-77.1213411
2019 Ford F-150 Lariat,$48250,Koons of Tysons Chevrolet Buick GMC,38.91931235,-77.2337504282871
2004 Jeep Liberty Limited,$3995,OK Auto Mart,42.68370275376884,-84.53827859296482
2015 Mercedes-Benz S-Class S 550 4MATIC,$33444,Auto Buying Service,38.87139250929483,-77.2369953408023
2017 Honda Civic LX,$18000,Koons Outlet,38.878992530612244,-77.17333120408163
2017 BMW 340 i xDrive,$36990,BMW of Alexandria,38.80802355,-77.12884097765054
2018 Audi S5 3.0T Prestige,$43977,King of Jamaica auto inc,40.71079725,-73.7712184
2015 BMW 335 i xDrive,$27995,INFINITI of Suitland,38.82394350921767,-76.91947659233153
2018 BMW 440 i xDrive,$48998,Rallye BMW,40.7794382,-73.55773058873821
2014 Chrysler Town & Country Touring,$13495,InTouch Auto Outlet,38.2060158,-77.581952
2018 Jeep Compass Latitude,$28518,Merchants Automotive Group,43.04994705,-71.43796391810024
2017 BMW X3 xDrive35i,$32948,Tulley Automotive Group,42.72437805,-71.44713818334205
2013 Mercedes-Benz S-Class S 550 4MATIC,$35991,Mercedes-Benz of Burlington,42.4939903,-71.1938395
2019 Cadillac XT5 Luxury,$39988,Jake Sweeney Chevrolet,39.286840850000004,-84.46868354116782
2013 INFINITI QX56 Base,$15900,Imran Imports,39.1585548,-84.5394333
2019 Audi S4 3.0T Premium Plus,$49899,Audi Stratham,43.0065558,-70.91845296722968
2017 Audi Q7 3.0T Premium Plus,$32899,McGovern Hyundai,42.05691825,-71.05832469989984
2016 GMC Sierra 1500 SLT,$38755,Lockhart Cadillac Inc. - North,39.9714951632653,-86.00470451020408
2019 BMW 330 i xDrive,$36550,McGrath Acura of Chicago,41.905068549999996,-87.65892337481178
2020 Lexus ES 350 Base,$42998,McGrath Lexus Chicago,41.90359011627907,-87.65832825581396
2017 Lexus IS 300 Base,$27000,Elite Motors,42.361645,-87.875787
2018 Ford Escape SEL,$23945,Schmit Bros. Ford,43.3850627,-87.9169173
2017 BMW X3 xDrive28i,$23524,Volkswagen of Oak Lawn,41.7146352,-87.7405923
2020 Toyota Camry LE,$21767,AutoNation Toyota Libertyville,42.266206260273975,-87.94965206849315
2021 Hyundai Palisade Limited,$52467,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,42.13904393267289,-87.99831535013908
2019 Acura MDX 3.5L Technology & A-Spec Pkgs,$43995,Arlington Acura in Palatine,42.135980967626175,-88.07480165251582
2014 Lexus LS 460 Base,$29990,Auto Gallery Chicago,41.913908045933745,-87.98882527792976
2019 Land Rover Range Rover Sport HSE Dynamic,$76977,Bill Jacobs BMW,41.76420335,-88.194784077569
2018 BMW X1 xDrive28i,$31689,Grayson BMW,35.90115246887843,-84.13873733464905
2020 Ford Explorer Limited,$37489,EchoPark Automotive Augusta Delivery Center,33.512571,-82.046064
2021 Jaguar F-PACE S,$55999,Jaguar Land Rover of North Atlanta,34.040486349039064,-84.32241215118452
2018 Porsche Panamera Base,$73900,Jaguar Land Rover of North Atlanta,34.040486349039064,-84.32241215118452
2020 Mercedes-Benz GLB 250 Base,$43966,ALM Roswell,34.0426782,-84.3370645
2016 Chevrolet Corvette Stingray,$51000,Car Connection Inc.,33.8573542061621,-84.19431733752772
2019 Toyota Land Cruiser V8,$84900,Jaguar Land Rover Buckhead,33.83768954999999,-84.36875098232096
2019 Honda Odyssey EX-L,$37799,Walser Honda,44.73566362698626,-93.28527546821121
2019 Lexus RX 350 350,$48299,Willis Automotive,41.6005971,-93.7520403
2019 Toyota Camry SE,$28991,Principle Toyota,35.05001809445191,-89.8183938428913
2018 BMW 540 i,$42395,BMW of Tuscaloosa,33.1703289676259,-87.49141723021583
2018 Jeep Grand Cherokee Limited,$34900,Oakes Kia,39.150512,-94.58048
2018 Lexus RX 350 350,$46982,Hendrick Lexus Kansas City,38.9935407,-94.7012688
2007 Lincoln MKZ ,$7990,Best Finish Auto Sales & Service,41.046260399498635,-95.74010898279394
2018 Honda Odyssey EX-L,$29450,Unisell Auto,41.169326684842915,-95.92665546561835
2014 BMW X5 xDrive50i,$26990,Superior Mazda of Bentonville,36.3446331,-94.1846266
2010 Lincoln MKZ Base,$6480,Greenway Ford,28.5535468,-81.3222981
2021 Mazda CX-9 Touring,$38806,Boniface-Hiers Mazda,28.09325854499891,-80.61145073990066
2019 INFINITI QX80 Luxe,$49890,Bayshore Automotive,28.008182282828283,-82.1378766161616
2021 Toyota Supra 3.0,$58948,Subaru of North Tampa,28.0544869,-82.4514045
2020 Mercedes-Benz AMG C 63 S,$87991,Napleton's Palm Beach Acura,26.708008292682926,-80.15406407317073
2021 Volvo S60 T5 Momentum,$35722,Volvo Cars of Naples,26.1171084,-81.6880392
2021 Jeep Wrangler Unlimited Rubicon 392,$91276,Rob Lambdin's University Dodge RAM,26.053430034480197,-80.25169981344631
2020 Lexus NX 300 F Sport,$39423,Acura of Pembroke Pines,26.0076535,-80.3370054
